ULP;Australia
RCL;Australia
PER;Australia
RMK;Australia
RBC;Australia
ROK;Australia
RMA;Australia
RPM;Australia
RTS;Australia
SGO;Australia
SXE;Australia
SHT;Australia
SIO;Australia
SHQ;Australia
HLS;Australia
SWC;Australia
SRN;Australia
SWH;Australia
TMW;Australia
TRO;Australia
XTO;Australia
TEM;Australia
TCA;Australia
THG;Australia
XTG;Australia
TYB;Australia
TWB;Australia
TSV;Australia
MEL;Australia
TUM;Australia
WGA;Australia
WGE;Australia
WGT;Australia
WKB;Australia
QRR;Australia
WEI;Australia
WWA;Australia
WYA;Australia
WUN;Australia
WNR;Australia
WIN;Australia
WOL;Australia
NGA;Australia
AYQ;Australia
GRZ;Austria
LNZ;Austria
INN;Austria
KLU;Austria
SZG;Austria
VIE;Austria
BAK;Azerbaijan
KVD;Azerbaijan
SAQ;Bahamas
MAY;Bahamas
ASD;Bahamas
ATC;Bahamas
CCZ;Bahamas
ZSA;Bahamas
CRI;Bahamas
COX;Bahamas
LGI;Bahamas
FPO;Bahamas
GHB;Bahamas
GGT;Bahamas
GHC;Bahamas
SML;Bahamas
MHH;Bahamas
IGA;Bahamas
MYG;Bahamas
NAS;Bahamas
CAT;Bahamas
NMC;Bahamas
ELH;Bahamas
PID;Bahamas
RSD;Bahamas
BIM;Bahamas
AXP;Bahamas
TYM;Bahamas
TCB;Bahamas
BAH;Bahrain
BZL;Bangladesh
CGP;Bangladesh
CLA;Bangladesh
CXB;Bangladesh
DAC;Bangladesh
JSR;Bangladesh
RJH;Bangladesh
SPD;Bangladesh
ZYL;Bangladesh
TKR;Bangladesh
BGI;Barbados
BQT;Belarus
GME;Belarus
GNA;Belarus
MHP;Belarus
MSQ;Belarus
VTB;Belarus
ANR;Belgium
BRU;Belgium
CRL;Belgium
KJK;Belgium
LGG;Belgium
OST;Belgium
BZE;Belize
COO;Benin
KDC;Benin
NAE;Benin
PKO;Benin
BDA;Bermuda
PBH;Bhutan
APB;Bolivia
BJO;Bolivia
CAM;Bolivia
CIJ;Bolivia
CBB;Bolivia
CEP;Bolivia
GYA;Bolivia
LPB;Bolivia
MGD;Bolivia
MHW;Bolivia
ORU;Bolivia
PSZ;Bolivia
REY;Bolivia
RIB;Bolivia
RBO;Bolivia
RBQ;Bolivia
SRJ;Bolivia
SNM;Bolivia
SNG;Bolivia
SJV;Bolivia
SJB;Bolivia
SRD;Bolivia
SRZ;Bolivia
VVI;Bolivia
SRE;Bolivia
TJA;Bolivia
TDD;Bolivia
VAH;Bolivia
VLM;Bolivia
BYC;Bolivia
BNX;Bosnia-Hercegovina
OMO;Bosnia-Hercegovina
SJJ;Bosnia-Hercegovina
TZL;Bosnia-Hercegovina
FRW;Botsuana
GBE;Botsuana
GNZ;Botsuana
JWA;Botsuana
BBK;Botsuana
KHW;Botsuana
MUB;Botsuana
ORP;Botsuana
PKW;Botsuana
SWX;Botsuana
TBY;Botsuana
TLD;Botsuana
AJU;Brazil
BEL;Brazil
CNF;Brazil
PLU;Brazil
BVB;Brazil
BSB;Brazil
VCP;Brazil
CGR;Brazil
CMG;Brazil
CZS;Brazil
CGB;Brazil
CWB;Brazil
FLN;Brazil
FOR;Brazil
IGU;Brazil
GYN;Brazil
IOS;Brazil
IMP;Brazil
JPA;Brazil
JOI;Brazil
LDB;Brazil
MCP;Brazil
MCZ;Brazil
MAO;Brazil
MAB;Brazil
MGF;Brazil
NAT;Brazil
NVT;Brazil
PMW;Brazil
PMG;Brazil
POA;Brazil
BPS;Brazil
PVH;Brazil
REC;Brazil
RAO;Brazil
RBR;Brazil
SDU;Brazil
GIG;Brazil
SSA;Brazil
STM;Brazil
SJP;Brazil
SLZ;Brazil
CGH;Brazil
GRU;Brazil
THE;Brazil
UDI;Brazil
VIX;Brazil
EIS;British Virgin Islands
VIJ;British Virgin Islands
BWN;Brunei Darussalam
BOJ;Bulgaria
GOZ;Bulgaria
PDV;Bulgaria
SOF;Bulgaria
VAR;Bulgaria
XGA;Burkina Faso
BNR;Burkina Faso
BOY;Burkina Faso
DGU;Burkina Faso
DOR;Burkina Faso
FNG;Burkina Faso
XGG;Burkina Faso
XKA;Burkina Faso
XNU;Burkina Faso
OUA;Burkina Faso
OUG;Burkina Faso
TEG;Burkina Faso
BJM;Burundi
GID;Burundi
KRE;Burundi
BBM;Cambodia
PNH;Cambodia
REP;Cambodia
BFX;Cameroon
BPC;Cameroon
OUR;Cameroon
BTA;Cameroon
DLA;Cameroon
DSC;Cameroon
EBW;Cameroon
FOM;Cameroon
GOU;Cameroon
KBI;Cameroon
MMF;Cameroon
MVR;Cameroon
NGE;Cameroon
TKC;Cameroon
NSI;Cameroon
YAO;Cameroon
ZMH;Canada
YXX;Canada
LAK;Canada
AKV;Canada
YAL;Canada
YLT;Canada
YTF;Canada
YEY;Canada
YAA;Canada
YAX;Canada
YYW;Canada
YEK;Canada
YIB;Canada
YAT;Canada
YPJ;Canada
YBG;Canada
YBC;Canada
YBK;Canada
ZBF;Canada
XBE;Canada
YXQ;Canada
ZEL;Canada
QBC;Canada
YBV;Canada
YTL;Canada
YBI;Canada
YDV;Canada
YVB;Canada
YBY;Canada
YDT;Canada
YBR;Canada
YBT;Canada
XBR;Canada
ZBM;Canada
YBM;Canada
YVT;Canada
YPZ;Canada
YDB;Canada
YYC;Canada
YCB;Canada
YBL;Canada
YTE;Canada
YRF;Canada
YCG;Canada
YAC;Canada
YCE;Canada
YLD;Canada
YML;Canada
YCL;Canada
YHG;Canada
YYG;Canada
XCM;Canada
YCS;Canada
YCQ;Canada
YHR;Canada
YMT;Canada
YCW;Canada
ZUM;Canada
YYQ;Canada
XCL;Canada
YCY;Canada
YCN;Canada
YOD;Canada
YKC;Canada
YCK;Canada
YQQ;Canada
YZS;Canada
YCC;Canada
YCT;Canada
YCA;Canada
YYM;Canada
YXC;Canada
YCR;Canada
YDN;Canada
YDI;Canada
YDQ;Canada
YDA;Canada
YDL;Canada
YDF;Canada
YVZ;Canada
YWJ;Canada
YDG;Canada
YDO;Canada
YDC;Canada
YHD;Canada
DUQ;Canada
YXR;Canada
ZEM;Canada
YEG;Canada
YXD;Canada
YET;Canada
YEL;Canada
YEN;Canada
YEU;Canada
YCZ;Canada
ZFW;Canada
ZFA;Canada
YFO;Canada
ZFD;Canada
YFC;Canada
YFA;Canada
YPY;Canada
YAG;Canada
YGH;Canada
YFH;Canada
YJF;Canada
YMM;Canada
ZFM;Canada
YYE;Canada
ZFN;Canada
YFR;Canada
YER;Canada
YFS;Canada
YSM;Canada
YXJ;Canada
YQX;Canada
YGP;Canada
YND;Canada
YGQ;Canada
YGX;Canada
YGM;Canada
YHK;Canada
YGO;Canada
ZGI;Canada
YYR;Canada
YZE;Canada
ZGF;Canada
YGC;Canada
YQU;Canada
YZX;Canada
YGZ;Canada
YHT;Canada
YHZ;Canada
YAW;Canada
YUX;Canada
YHM;Canada
YDJ;Canada
YGV;Canada
YHY;Canada
YHF;Canada
YOJ;Canada
ZHP;Canada
YJA;Canada
YHI;Canada
YHE;Canada
YHO;Canada
YHN;Canada
YHB;Canada
YNH;Canada
YGT;Canada
ZUC;Canada
YGR;Canada
ILF;Canada
YPH;Canada
YEV;Canada
YFB;Canada
YIV;Canada
YIK;Canada
ZJG;Canada
YKA;Canada
XGR;Canada
YWB;Canada
YKG;Canada
YYU;Canada
XKS;Canada
YDU;Canada
ZKE;Canada
KEW;Canada
YLW;Canada
KES;Canada
YQK;Canada
YKJ;Canada
YKD;Canada
YKY;Canada
KIF;Canada
YGK;Canada
YKX;Canada
YKF;Canada
YCO;Canada
YVP;Canada
YGW;Canada
YGL;Canada
YVC;Canada
SSQ;Canada
YLQ;Canada
XLB;Canada
YLB;Canada
YLE;Canada
YLH;Canada
YLR;Canada
YLS;Canada
YQL;Canada
ZGR;Canada
YLL;Canada
YXU;Canada
YYL;Canada
XMP;Canada
YMN;Canada
YMG;Canada
YEM;Canada
YMW;Canada
YSP;Canada
YMH;Canada
ZMT;Canada
YNM;Canada
YME;Canada
YMA;Canada
YLJ;Canada
YXH;Canada
YMB;Canada
YCH;Canada
YQM;Canada
YYY;Canada
YUL;Canada
YMX;Canada
YMJ;Canada
YMO;Canada
YQA;Canada
MSA;Canada
YDP;Canada
YQN;Canada
YCD;Canada
YSR;Canada
YNA;Canada
YNS;Canada
YVQ;Canada
YQW;Canada
YYB;Canada
YNE;Canada
YOG;Canada
YOC;Canada
YOO;Canada
YOW;Canada
YRO;Canada
YOS;Canada
YOH;Canada
YXP;Canada
YPD;Canada
YPC;Canada
YPE;Canada
YPO;Canada
YBB;Canada
YTA;Canada
YYF;Canada
YWA;Canada
YPQ;Canada
YPL;Canada
YPM;Canada
PIW;Canada
WPC;Canada
ZPO;Canada
YNL;Canada
YIO;Canada
XPP;Canada
YZT;Canada
YPS;Canada
YHA;Canada
YMP;Canada
YPN;Canada
YPG;Canada
YSO;Canada
YPW;Canada
YPA;Canada
YXS;Canada
YPR;Canada
XPK;Canada
YPX;Canada
YVM;Canada
YQC;Canada
YQB;Canada
YQZ;Canada
YRA;Canada
YOP;Canada
YRT;Canada
YQF;Canada
YRL;Canada
YRS;Canada
YQR;Canada
YUT;Canada
YRB;Canada
YRV;Canada
YRG;Canada
YXK;Canada
YRI;Canada
YRJ;Canada
YRM;Canada
XRR;Canada
ZRJ;Canada
YUY;Canada
ZPB;Canada
YSY;Canada
YSJ;Canada
YZG;Canada
YSN;Canada
YZP;Canada
ZSJ;Canada
YSK;Canada
YZR;Canada
YXE;Canada
YAM;Canada
YKL;Canada
YHS;Canada
YZV;Canada
ZTM;Canada
YSC;Canada
YXL;Canada
YZH;Canada
YYD;Canada
YSH;Canada
XSI;Canada
YSE;Canada
YAY;Canada
YCM;Canada
YYT;Canada
YFX;Canada
YST;Canada
YQS;Canada
YIF;Canada
YHU;Canada
YJN;Canada
YSL;Canada
YJT;Canada
ZST;Canada
YSF;Canada
YSB;Canada
YSD;Canada
SUR;Canada
YSU;Canada
ZJN;Canada
YYN;Canada
YQY;Canada
XTL;Canada
YYH;Canada
YTQ;Canada
YTX;Canada
YTJ;Canada
YXT;Canada
YZW;Canada
YGB;Canada
YQD;Canada
YTD;Canada
YTH;Canada
YQT;Canada
YTS;Canada
YTT;Canada
YAZ;Canada
YTZ;Canada
YKZ;Canada
YYZ;Canada
YTR;Canada
YRQ;Canada
YUB;Canada
TUX;Canada
TNS;Canada
YUD;Canada
YBE;Canada
YVO;Canada
YVR;Canada
YVG;Canada
YVE;Canada
YYJ;Canada
YWK;Canada
YKQ;Canada
YQH;Canada
YXZ;Canada
YWP;Canada
YFJ;Canada
YNC;Canada
YXN;Canada
YZU;Canada
YXY;Canada
YVV;Canada
YWM;Canada
YWL;Canada
YQG;Canada
YWG;Canada
ZWL;Canada
YWY;Canada
WNN;Canada
YQI;Canada
YZF;Canada
ZAC;Canada
YQV;Canada
RAI;Cape Verde
MMO;Cape Verde
SNE;Cape Verde
BVC;Cape Verde
VXE;Cape Verde
SID;Cape Verde
CYB;Cayman Islands
GCM;Cayman Islands
BBY;Central Africa
BGU;Central Africa
BGF;Central Africa
BBT;Central Africa
IRO;Central Africa
BSN;Central Africa
BOP;Central Africa
BOZ;Central Africa
BIV;Central Africa
NDL;Central Africa
MKI;Central Africa
AIG;Central Africa
IMO;Central Africa
AEH;Chad
AMC;Chad
ATV;Chad
BKR;Chad
OTC;Chad
OGR;Chad
OUT;Chad
FYT;Chad
LTC;Chad
AMO;Chad
MVO;Chad
MQQ;Chad
NDJ;Chad
PLF;Chad
SRH;Chad
ZUD;Chile
ANF;Chile
ARI;Chile
BBA;Chile
CJC;Chile
SMB;Chile
WCH;Chile
CNR;Chile
CCH;Chile
YAI;Chile
LGR;Chile
CCP;Chile
CPO;Chile
GXQ;Chile
ESR;Chile
FFU;Chile
IQQ;Chile
LSC;Chile
ZLR;Chile
LOB;Chile
LSQ;Chile
ZOS;Chile
WPR;Chile
ZPC;Chile
WPA;Chile
PMC;Chile
PNT;Chile
WPU;Chile
PUQ;Chile
QRC;Chile
SSD;Chile
SCL;Chile
ULC;Chile
TLX;Chile
TTC;Chile
ZCO;Chile
TOQ;Chile
ZAL;Chile
VLR;Chile
ZIC;Chile
KNA;Chile
AKU;China - Peoples Republic
AAT;China - Peoples Republic
AQG;China - Peoples Republic
AOG;China - Peoples Republic
AYN;China - Peoples Republic
BSD;China - Peoples Republic
BAV;China - Peoples Republic
BHY;China - Peoples Republic
NAY;China - Peoples Republic
PEK;China - Peoples Republic
BFU;China - Peoples Republic
CGQ;China - Peoples Republic
CSX;China - Peoples Republic
CIH;China - Peoples Republic
CZX;China - Peoples Republic
CTU;China - Peoples Republic
CIF;China - Peoples Republic
CKG;China - Peoples Republic
DLC;China - Peoples Republic
DDG;China - Peoples Republic
DAT;China - Peoples Republic
DNH;China - Peoples Republic
FUG;China - Peoples Republic
FYN;China - Peoples Republic
FOC;China - Peoples Republic
KOW;China - Peoples Republic
GOQ;China - Peoples Republic
CAN;China - Peoples Republic
KWL;China - Peoples Republic
KWE;China - Peoples Republic
HAK;China - Peoples Republic
HLD;China - Peoples Republic
HMI;China - Peoples Republic
HGH;China - Peoples Republic
HZG;China - Peoples Republic
HRB;China - Peoples Republic
HFE;China - Peoples Republic
HEK;China - Peoples Republic
HNY;China - Peoples Republic
HET;China - Peoples Republic
HKG;China - Peoples Republic
HTN;China - Peoples Republic
TXN;China - Peoples Republic
HYN;China - Peoples Republic
JMU;China - Peoples Republic
JIL;China - Peoples Republic
TNA;China - Peoples Republic
JDZ;China - Peoples Republic
JHG;China - Peoples Republic
JNG;China - Peoples Republic
JNZ;China - Peoples Republic
JIU;China - Peoples Republic
CHW;China - Peoples Republic
KRY;China - Peoples Republic
KHG;China - Peoples Republic
KRL;China - Peoples Republic
KMG;China - Peoples Republic
KCA;China - Peoples Republic
LHW;China - Peoples Republic
ZGC;China - Peoples Republic
LXA;China - Peoples Republic
LYG;China - Peoples Republic
LJG;China - Peoples Republic
LZH;China - Peoples Republic
LYA;China - Peoples Republic
YUM;China - Peoples Republic
MFM;China - Peoples Republic
MDG;China - Peoples Republic
KHN;China - Peoples Republic
NAO;China - Peoples Republic
NKG;China - Peoples Republic
NNG;China - Peoples Republic
NNY;China - Peoples Republic
NGB;China - Peoples Republic
TAO;China - Peoples Republic
IQN;China - Peoples Republic
SHP;China - Peoples Republic
NDG;China - Peoples Republic
JJN;China - Peoples Republic
SYX;China - Peoples Republic
SHA;China - Peoples Republic
PVG;China - Peoples Republic
SWA;China - Peoples Republic
SHS;China - Peoples Republic
SHE;China - Peoples Republic
SZX;China - Peoples Republic
SJW;China - Peoples Republic
SYM;China - Peoples Republic
SZV;China - Peoples Republic
TYN;China - Peoples Republic
TSN;China - Peoples Republic
TNH;China - Peoples Republic
TGO;China - Peoples Republic
HLH;China - Peoples Republic
URC;China - Peoples Republic
WEF;China - Peoples Republic
WNZ;China - Peoples Republic
WUH;China - Peoples Republic
WUX;China - Peoples Republic
WUS;China - Peoples Republic
WUZ;China - Peoples Republic
XIY;China - Peoples Republic
XMN;China - Peoples Republic
XFN;China - Peoples Republic
XIC;China - Peoples Republic
XNT;China - Peoples Republic
XNN;China - Peoples Republic
XUZ;China - Peoples Republic
ENY;China - Peoples Republic
YNJ;China - Peoples Republic
YNT;China - Peoples Republic
YBP;China - Peoples Republic
YIH;China - Peoples Republic
INC;China - Peoples Republic
YIN;China - Peoples Republic
YIW;China - Peoples Republic
UYN;China - Peoples Republic
ZHA;China - Peoples Republic
ZAT;China - Peoples Republic
CGO;China - Peoples Republic
HSN;China - Peoples Republic
ZUH;China - Peoples Republic
ZYI;China - Peoples Republic
ACR;Colombia
AUC;Colombia
AXM;Colombia
BSC;Colombia
EJA;Colombia
BAQ;Colombia
BGA;Colombia
BUN;Colombia
CLO;Colombia
CTG;Colombia
CRC;Colombia
CUO;Colombia
CAQ;Colombia
CPL;Colombia
IGO;Colombia
CIM;Colombia
COG;Colombia
CZU;Colombia
CVE;Colombia
RAV;Colombia
CUC;Colombia
EBG;Colombia
ELB;Colombia
EYP;Colombia
FLA;Colombia
GIR;Colombia
GPI;Colombia
HTZ;Colombia
IBE;Colombia
IPI;Colombia
PVA;Colombia
LPD;Colombia
LET;Colombia
MGN;Colombia
MCJ;Colombia
MQU;Colombia
EOH;Colombia
MFS;Colombia
MVP;Colombia
MMP;Colombia
MTR;Colombia
NVA;Colombia
OCV;Colombia
PAL;Colombia
PSO;Colombia
PZA;Colombia
PEI;Colombia
PTX;Colombia
PPN;Colombia
PUU;Colombia
PBE;Colombia
PCR;Colombia
PDA;Colombia
LQM;Colombia
UIB;Colombia
OTU;Colombia
RCH;Colombia
MDE;Colombia
SJE;Colombia
SVI;Colombia
SMR;Colombia
BOG;Colombia
RVE;Colombia
SOX;Colombia
TME;Colombia
TIB;Colombia
TQS;Colombia
TDA;Colombia
ULQ;Colombia
TCO;Colombia
TRB;Colombia
VUP;Colombia
VGZ;Colombia
VVC;Colombia
AJN;Comoros
NWA;Comoros
HAH;Comoros
YVA;Comoros
FDU;Congo, Democratic Republic of the
BSU;Congo, Democratic Republic of the
BAN;Congo, Democratic Republic of the
BNC;Congo, Democratic Republic of the
BNB;Congo, Democratic Republic of the
BOA;Congo, Democratic Republic of the
BKY;Congo, Democratic Republic of the
BMB;Congo, Democratic Republic of the
BUX;Congo, Democratic Republic of the
BZU;Congo, Democratic Republic of the
GDJ;Congo, Democratic Republic of the
BDT;Congo, Democratic Republic of the
GMA;Congo, Democratic Republic of the
GOM;Congo, Democratic Republic of the
IDF;Congo, Democratic Republic of the
IKL;Congo, Democratic Republic of the
PFR;Congo, Democratic Republic of the
INO;Congo, Democratic Republic of the
IRP;Congo, Democratic Republic of the
KBO;Congo, Democratic Republic of the
KBN;Congo, Democratic Republic of the
FMI;Congo, Democratic Republic of the
KLY;Congo, Democratic Republic of the
KMN;Congo, Democratic Republic of the
KGA;Congo, Democratic Republic of the
KNM;Congo, Democratic Republic of the
KAP;Congo, Democratic Republic of the
KEC;Congo, Democratic Republic of the
KGN;Congo, Democratic Republic of the
KKW;Congo, Democratic Republic of the
KND;Congo, Democratic Republic of the
FIH;Congo, Democratic Republic of the
NLO;Congo, Democratic Republic of the
FKI;Congo, Democratic Republic of the
KWZ;Congo, Democratic Republic of the
KOO;Congo, Democratic Republic of the
KLI;Congo, Democratic Republic of the
LIE;Congo, Democratic Republic of the
LIQ;Congo, Democratic Republic of the
LJA;Congo, Democratic Republic of the
FBM;Congo, Democratic Republic of the
LZA;Congo, Democratic Republic of the
LZI;Congo, Democratic Republic of the
LBO;Congo, Democratic Republic of the
LUS;Congo, Democratic Republic of the
MNO;Congo, Democratic Republic of the
MSM;Congo, Democratic Republic of the
MAT;Congo, Democratic Republic of the
MDK;Congo, Democratic Republic of the
MJM;Congo, Democratic Republic of the
BDV;Congo, Democratic Republic of the
MEW;Congo, Democratic Republic of the
NIO;Congo, Democratic Republic of the
PUN;Congo, Democratic Republic of the
PWO;Congo, Democratic Republic of the
TSH;Congo, Democratic Republic of the
BTB;Congo, Republic of
BOE;Congo, Republic of
BZV;Congo, Republic of
DJM;Congo, Republic of
DIS;Congo, Republic of
EWO;Congo, Republic of
ION;Congo, Republic of
KEE;Congo, Republic of
KNJ;Congo, Republic of
LCO;Congo, Republic of
KMK;Congo, Republic of
MKJ;Congo, Republic of
MSX;Congo, Republic of
MUY;Congo, Republic of
NKY;Congo, Republic of
OUE;Congo, Republic of
FTX;Congo, Republic of
PNR;Congo, Republic of
SIB;Congo, Republic of
SOE;Congo, Republic of
ANJ;Congo, Republic of
AIT;Cook Islands
MUK;Cook Islands
PYE;Cook Islands
RAR;Cook Islands
BCL;Costa Rica
BAI;Costa Rica
RIK;Costa Rica
OTR;Costa Rica
DRK;Costa Rica
GLF;Costa Rica
GPL;Costa Rica
FON;Costa Rica
LIR;Costa Rica
LIO;Costa Rica
LSL;Costa Rica
NOM;Costa Rica
PMZ;Costa Rica
PJM;Costa Rica
PBP;Costa Rica
XQP;Costa Rica
SYQ;Costa Rica
SJO;Costa Rica
TNO;Costa Rica
TMU;Costa Rica
TTQ;Costa Rica
UPL;Costa Rica
BWK;Croatia
DBV;Croatia
OSI;Croatia
PUY;Croatia
RJK;Croatia
SPU;Croatia
ZAD;Croatia
ZAG;Croatia
BCA;Cuba
BYM;Cuba
CMW;Cuba
CCC;Cuba
CYO;Cuba
AVI;Cuba
CFG;Cuba
GAO;Cuba
HAV;Cuba
HOG;Cuba
SZJ;Cuba
VRO;Cuba
VTU;Cuba
MZO;Cuba
MOA;Cuba
ICR;Cuba
GER;Cuba
LCL;Cuba
QPD;Cuba
QSN;Cuba
SNU;Cuba
SCU;Cuba
TND;Cuba
VRA;Cuba
LCA;Cyprus
ECN;Cyprus
PFO;Cyprus
BRQ;Czech Republic
KLV;Czech Republic
OSR;Czech Republic
PED;Czech Republic
PRG;Czech Republic
UHE;Czech Republic
AAL;Denmark
AAR;Denmark
BLL;Denmark
RKE;Denmark
CPH;Denmark
EBJ;Denmark
KRP;Denmark
ODE;Denmark
RNN;Denmark
SGD;Denmark
STA;Denmark
TED;Denmark
JIB;Djibouti
DOM;Dominica
DCF;Dominica
BRX;Dominican Republic
COZ;Dominican Republic
LRM;Dominican Republic
CBJ;Dominican Republic
POP;Dominican Republic
PUJ;Dominican Republic
SDQ;Dominican Republic
SNX;Dominican Republic
EPS;Dominican Republic
SJM;Dominican Republic
STI;Dominican Republic
HEX;Dominican Republic
SLI;Dominican Republic
DIL;East Timor (Timor-Leste)
MPT;East Timor (Timor-Leste)
ATF;Ecuador
GPS;Ecuador
GPS;Ecuador
OCC;Ecuador
CUE;Ecuador
GYE;Ecuador
MRR;Ecuador
XMS;Ecuador
MCH;Ecuador
MEC;Ecuador
LGQ;Ecuador
PVO;Ecuador
UIO;Ecuador
SNC;Ecuador
SCY;Ecuador
BHA;Ecuador
PTZ;Ecuador
SUQ;Ecuador
ESM;Ecuador
TSC;Ecuador
TPC;Ecuador
TPN;Ecuador
TUA;Ecuador
ABS;Egypt
HBE;Egypt
ALY;Egypt
ASW;Egypt
ATZ;Egypt
CAI;Egypt
DAK;Egypt
AAC;Egypt
UVL;Egypt
ELT;Egypt
HRG;Egypt
LXR;Egypt
RMF;Egypt
MUH;Egypt
PSD;Egypt
GSQ;Egypt
SSH;Egypt
SKV;Egypt
TCP;Egypt
BSG;Equatorial Guinea
SSG;Equatorial Guinea
KDL;Estonia
URE;Estonia
EPU;Estonia
TLL;Estonia
TAY;Estonia
ADD;Ethiopia
AMH;Ethiopia
ASO;Ethiopia
AWA;Ethiopia
AXU;Ethiopia
BCO;Ethiopia
BJR;Ethiopia
BEI;Ethiopia
DBM;Ethiopia
DBT;Ethiopia
DEM;Ethiopia
DSE;Ethiopia
DIR;Ethiopia
FNH;Ethiopia
GMB;Ethiopia
GNN;Ethiopia
GOB;Ethiopia
GDQ;Ethiopia
GOR;Ethiopia
HUE;Ethiopia
JIM;Ethiopia
ABK;Ethiopia
LLI;Ethiopia
MZX;Ethiopia
MKS;Ethiopia
MQX;Ethiopia
NDM;Ethiopia
ETE;Ethiopia
MTF;Ethiopia
NEJ;Ethiopia
NEK;Ethiopia
SKR;Ethiopia
SXU;Ethiopia
TIE;Ethiopia
WAC;Ethiopia
MPN;Falkland Islands (UK)
FAE;Faroe Islands (Denmark)
LBS;Fiji
NAN;Fiji
SUV;Fiji
